image_id,nutrient,quantity,unit,context
26.png,Carbohydrate,7,g,per_100g
26.png,Sugars,3.5,g,per_100g
26.png,Protein,3.5,g,per_100g
26.png,Salt,0.11,g,per_100g
27.png,Protein,1254,kJ,per_100g
27.png,Sugars,<0.1,g,per_100g
27.png,Fat,49,g,per_100g
27.png,Calcium,<0.5,g,per_100g
27.png,Magnesium,4000,mg,per_100g
27.png,Zinc,2000,mg,per_100g
27.png,Copper,75,mg,per_100g
27.png,Manganese,10000,ug,per_100g
27.png,Chromium,15,mg,per_100g
27.png,Selenium,896,ug,per_100g
27.png,Vitamin D,251,ug,per_100g
27.png,Iron,37,ug,per_100g
30.png,Energy,907/215,kJ,per_serving
30.png,Protein,2.7,g,per_serving
30.png,Fat,5.0,g,per_serving
30.png,Saturated Fats,2.7,g,per_serving
30.png,Carbohydrate,39,g,per_serving
30.png,Sugars,19,g,per_serving
30.png,Fibre,2.0,g,per_serving
30.png,Sodium,70,mg,per_serving
30.png,Energy,1649/391,kJ,per_100g
30.png,Protein,4.8,g,per_100g
30.png,Fat,9.1,g,per_100g
30.png,Saturated Fats,4.9,g,per_100g
30.png,Carbohydrate,35,g,per_100g
30.png,Sugars,35,g,per_100g
30.png,Fibre,3.6,g,per_100g
33.png,Energy,1660,kJ,per_100g
33.png,Energy,1245,kJ,per_75g
33.png,Fat,0,g,per_100g
33.png,Fat,0,g,per_75g
33.png,Carbohydrate,97,g,per_100g
33.png,Carbohydrate,73,g,per_75g
33.png,Sugars,56,g,per_100g
33.png,Sugars,42,g,per_75g
33.png,Protein,0,g,per_100g
33.png,Protein,0,g,per_75g
33.png,Salt,0.53,g,per_100g
33.png,Sodium,210,mg,per_100g
33.png,Sodium,158,mg,per_75g
33.png,Calcium,35,mg,per_100g
33.png,Calcium,26,mg,per_75g
33.png,Magnesium,25,mg,per_100g
33.png,Magnesium,19,mg,per_75g
33.png,Potassium,55,mg,per_100g
33.png,Potassium,41,mg,per_75g
33.png,Chloride,140,mg,per_100g
33.png,Chloride,105,mg,per_75g
34.png,Energy,3198,kcal,per_100g
34.png,Fat,0,g,per_100g
34.png,Carbohydrate,80,g,per_100g
34.png,Sugars,77,g,per_100g
34.png,Fibre,5,g,per_100g
34.png,Protein,0,g,per_100g
34.png,Salt,3.5,g,per_100g
34.png,Calcium,400,mg,per_serving
34.png,Potassium,400,mg,per_serving
34.png,Magnesium,100,mg,per_25g_serving
34.png,Zinc,2.6,mg,per_25g_serving
34.png,Vitamin C,72,mg,per_serving
34.png,Niacin,12,mg,per_serving
34.png,Vitamin B6,3.2,mg,per_serving
34.png,Pantothenic Acid,2.9,mg,per_serving
34.png,Vitamin B1,0.8,mg,per_serving
34.png,Vitamin B2,0.8,mg,per_serving
34.png,Folic Acid,34,ug,per_serving
34.png,Vitamin B12,3.5,ug,per_serving
35.jpeg,Magnesium,4.7,g,per_100g
35.jpeg,Vitamin C,2.1,g,per_100g
35.jpeg,Vitamin C,100.8,mg,per_serving
35.jpeg,Magnesium,225,mg,per_serving
41.png,Energy,612,kJ/kcal,per_100g
41.png,Fat,0,g,per_100g
41.png,Saturated Fats,0,g,per_100g
41.png,Carbohydrate,36,g,per_100g
41.png,Sugars,4.5,g,per_100g
41.png,Protein,0,g,per_100g
41.png,Salt,0.10,g,per_100g
42.png,Energy,736,kJ,per_serving
42.png,Energy,1567,kJ,per_100g
42.png,Protein,0,g,per_serving
42.png,Fat,0,g,per_serving
42.png,Saturated Fats,0,g,per_serving
42.png,Carbohydrate,44,g,per_serving
42.png,Sugars,18,g,per_serving
42.png,Fibre,0,g,per_serving
42.png,Sodium,240,mg,per_serving
42.png,Energy,736,kJ,per_100g
42.png,Protein,0.1,g,per_100g
42.png,Fat,0,g,per_100g
42.png,Saturated Fats,0,g,per_100g
42.png,Carbohydrate,94,g,per_100g
42.png,Sugars,38,g,per_100g
42.png,Fibre,0,g,per_100g
42.png,Sodium,500,mg,per_100g
51.png,Energy,1541,kJ,per_100g
51.png,Energy,925,kJ,per_60g
51.png,Fat,<0.5,g,per_100g
51.png,Fat,<0.5,g,per_60g
51.png,Saturated Fats,<0.5,g,per_100g
51.png,Saturated Fats,<0.5,g,per_60g
51.png,Sugars,62,g,per_100g
51.png,Sugars,37,g,per_60g
51.png,Protein,6.7,g,per_100g
51.png,Protein,4.0,g,per_60g
51.png,Salt,0.13,g,per_100g
51.png,Salt,0.08,g,per_60g
51.png,Vitamin B1,0.35,ng,per_100g
51.png,Vitamin B1,0.21,mg,per_60g
53.png,Energy,1541,kJ,per_100g
53.png,Energy,925,kJ,per_100g
53.png,Fat,<0.5,g,per_100g
53.png,Fat,<0.5,g,per_100g
53.png,Saturated Fats,<0.5,g,per_100g
53.png,Saturated Fats,<0.5,g,per_100g
53.png,Carbohydrate,84,g,per_100g
53.png,Sugars,62,g,per_100g
53.png,Protein,6.7,g,per_100g
53.png,Protein,4.0,g,per_100g
53.png,Salt,0.13,g,per_100g
53.png,Salt,0.08,g,per_100g
53.png,Vitamin B6,0.35,mg,per_serving
53.png,Vitamin B6,0.21,mg,per_serving
56.jpeg,Energy,383,kcal,per_100g
56.jpeg,Energy,96.2,kJ,per_6g
56.jpeg,Protein,83,g,per_100g
56.jpeg,Sugars,3.67,g,per_100g
56.jpeg,Fat,4.99,g,per_100g
56.jpeg,Water,4.3,g,per_100g
57.jpeg,Energy,383,kcal,per_100g
57.jpeg,Protein,4.99,g,per_100g
57.jpeg,Fat,0.22,g,per_100g
57.jpeg,Carbohydrate,3.67,g,per_100g
57.jpeg,Lipids,0.26,g,per_100g
57.jpeg,Iron,1604,kJ,per_100g
57.jpeg,Sugar,83,g,per_100g
57.jpeg,Potassium,1.5,mg,per_daily_dose
57.jpeg,Calcium,4.3,g,per_100g
59.png,Sugars,64.4,g,per_100g
59.png,Fructose,63.7,g,per_100g
59.png,Protein,0.7,g,pro per 100 g Pulver
59.png,Carbohydrate,66.6,g,pro per 100 g Pulver
59.png,Energy,1391,kJ,pro per 100 g Pulver
59.png,Energy,330,kcal,pro per 100 g Pulver
59.png,Protein,278,kJ,pro Tagesportion
59.png,Carbohydrate,13.3,g,pro Tagesportion
59.png,Fat,12.7,g,pro Tagesportion
59.png,Sodium,25,g,pro per 100 g Pulver
59.png,Sodium,5,g,pro Tagesportion
59.png,Selenium,<0.1,g,pro per 100 g Pulver
59.png,Selenium,<0.02,g,pro Tagesportion
59.png,Vitamin C,150,ug,per_100g
59.png,Vitamin C,30,ug,per_serving
59.png,Vitamin C,60,mg,per_serving
59.png,Vitamin C,75,%,per_100g
59.png,Vitamin E,300,mg,pro per 100 g Pulver
59.png,Vitamin E,375,%,pro per 100 g Pulver
59.png,Vitamin A,50,mg,pro per 100 g Pulver
59.png,Vitamin A,417,%,pro per 100 g Pulver
59.png,Vitamin A,10,mg,pro Tagesportion
59.png,Vitamin A,333,ug RE,pro Tagesportion
59.png,Vitamin A,42,%,pro Tagesportion
61.png,Energy,427,kJ,per_serving
61.png,Fat,0,g,per_serving
61.png,Saturated Fats,0,g,per_serving
61.png,Carbohydrate,25.3,g,per_serving
61.png,Sugars,14.6,g,per_serving
61.png,Protein,0.2,g,per_serving
61.png,Salt,0.52,g,per_serving
61.png,Magnesium,75,mg,per_serving
61.png,Potassium,100,mg,per_serving
61.png,Calcium,50,mg,per_serving
61.png,Energy,1424,kJ,per_100g
61.png,Fat,0,g,per_100g
61.png,Saturated Fats,0,g,per_100g
61.png,Carbohydrate,84.4,g,per_100g
61.png,Sugars,48.7,g,per_100g
61.png,Protein,0.6,g,per_100g
61.png,Salt,1.73,g,per_100g
61.png,Magnesium,250,mg,per_100g
61.png,Potassium,333.3,mg,per_100g
61.png,Calcium,166.7,mg,per_100g
63.png,Energy,427,kJ,per_serving
63.png,Fat,0,g,per_serving
63.png,Saturated Fats,0,g,per_serving
63.png,Carbohydrate,25.3,g,per_serving
63.png,Sugars,14.6,g,per_serving
63.png,Protein,0.2,g,per_serving
63.png,Salt,0.52,g,per_serving
63.png,Magnesium,75,mg,per_serving
63.png,Potassium,100,mg,per_serving
63.png,Calcium,50,mg,per_serving
63.png,Energy,1424,kJ,per_daily_dose
63.png,Fat,0,g,per_100g
63.png,Saturated Fats,0,g,per_100g
63.png,Carbohydrate,84.4,g,per_100g
63.png,Sugars,48.7,g,per_100g
63.png,Protein,0.6,g,per_100g
63.png,Salt,1.73,g,per_100g
63.png,Magnesium,250,mg,per_100g
63.png,Potassium,313.3,mg,per_100g
63.png,Calcium,166.7,mg,per_100g
64.png,Vitamin C,50,mg,per_serving
64.png,Vitamin B2,0.6,mg,per_serving
64.png,Niacin,7.0,mg,per_serving
64.png,Vitamin B6,0.6,mg,per_serving
64.png,Folic Acid,80,ug,per_serving
64.png,Vitamin B12,2.0,ug,per_serving
64.png,Pantothenic Acid,2.5,mg,per_serving
64.png,Zinc,3.0,mg,per_serving
67.jpeg,Sugars,12.5,g,per_serving
67.jpeg,Iron,0.025,mg,per_serving
68.jpeg,Energy,24.6,kJ,per_serving
68.jpeg,Fat,0.5,g,per_100g
68.jpeg,Saturated Fats,0.2,g,per_100g
68.jpeg,Carbohydrate,5.2,g,per_100g
68.jpeg,Sugars,2.1,g,of which sugars per por
68.jpeg,Protein,84,g,per_100g
68.jpeg,Salt,0.42,g,per_100g
68.jpeg,L-Valine,5.7,g,Naturally occurring essential amino acids per por
68.jpeg,L-Leucine,9.2,g,Naturally occurring essential amino acids per por
68.jpeg,L-Isoleucine,6.8,g,Naturally occurring essential amino acids per por
68.jpeg,L-Lysine,8.6,g,Naturally occurring essential amino acids per por
68.jpeg,L-Threonine,2.0,g,Naturally occurring essential amino acids per por
68.jpeg,L-Methionine,2.8,g,Naturally occurring essential amino acids per por
68.jpeg,L-Tryptophan,2.6,g,Naturally occurring essential amino acids per por
68.jpeg,Iron,0.18,mg,per_serving
68.jpeg,Potassium,265,mg,per_serving
78.jpeg,Vitamin D,2000,E.,per_serving
78.jpeg,Vitamin D,50,mg,per_serving
78.jpeg,Calcium,1000,%,per_daily_dose
82.jpeg,Energy,0,kJ/kcal,per_serving
82.jpeg,Protein,0,g,per_serving
82.jpeg,Carbohydrate,0,g,per_serving
82.jpeg,Fat,0,g,per_serving
82.jpeg,Creatine monohydrate,100,g,per_100g
82.jpeg,Creatine monohydrate,3,g,per_serving
88.png,Energy,234,kJ,per_100ml
88.png,Energy,772,kJ,per_drink
88.png,Fat,0.7,g,per_100ml
88.png,Fat,2.3,g,per_drink
88.png,Sugars,4.1,g,per_100ml
88.png,Sugars,13,g,per_drink
88.png,Protein,3.5,g,per_100ml
88.png,Protein,11,g,per_drink
88.png,Eggshell,8.0,g,per_100ml
88.png,Eggshell,26,g,per_drink
88.png,Salt,0.1,g,per_100ml
88.png,Salt,0.33,g,per_drink
90.png,Energy,192,kJ,per_100ml
90.png,Energy,115,kJ,per_serving
90.png,Fat,<0.1,g,per_100ml
90.png,Saturated fatty acids,<0.1,g,per_100ml
90.png,Sugars,10,g,per_100ml
90.png,Sugars,6.0,g,per_serving
90.png,Protein,<0.1,g,per_100ml
90.png,Protein,6.0,g,per_serving
90.png,Salt,<0.1,g,per_100ml
90.png,Magnesium,0.16,g,per_100ml
90.png,Magnesium,56,mg,per_serving
91.png,Energy,234,kJ,per_100ml
91.png,Energy,772,kJ,per_drink
91.png,Fat,0.7,g,per_100ml
91.png,Fat,1.6,g,per_drink
91.png,Saturated fatty acids,0.5,g,per_100ml
91.png,Saturated fatty acids,1.6,g,per_drink
91.png,Carbohydrate,4.1,g,per_100ml
91.png,Carbohydrate,13,g,per_drink
91.png,Sugars,8.5,g,per_100ml
91.png,Sugars,26,g,per_drink
91.png,Protein,8.0,g,per_100ml
91.png,Protein,26,g,per_drink
91.png,Salt,0.10,g,per_100ml
91.png,Salt,0.33,g,per_drink
101.png,Energy,1625,kJ,per_100g
101.png,Energy,383,kcal,per_100g
101.png,Fat,0.8,g,per_100g
101.png,Saturated Fats,<0.1,g,per_100g
101.png,Carbohydrate,86.1,g,per_100g
101.png,Sugars,8.9,g,per_100g
101.png,Fibre,3.0,g,per_100g
101.png,Protein,6.3,g,per_100g
101.png,Salt,0.09,g,per_100g
101.png,Vitamin B1,0.44,mg,per_100g
101.png,Sodium,36,mg,per_100g
102.png,Energy,1502,kJ,per_100g
102.png,Energy,188,kJ,per_serving
102.png,Fat,7.7,g,per_100g
102.png,Saturated Fats,1.1,g,per_100g
102.png,Protein,7.9,g,per_serving
102.png,Carbohydrate,63,g,per_100g
102.png,Sugars,31,g,per_100g
102.png,Fibre,5.1,g,per_100g
102.png,Protein,5.9,g,per_100g
102.png,Sodium,0.14,g,per_100g
102.png,Protein,0.7,g,per_serving
103.jpeg,Energy,1383,kJ,per_100g
103.jpeg,Energy,166,kJ,per_12g
103.jpeg,Fat,3.7,g,per_100g
103.jpeg,Fat,0.4,g,per_12g
103.jpeg,Carbohydrate,51,g,per_100g
103.jpeg,Carbohydrate,6.1,g,per_12g
103.jpeg,Sugars,51,g,of which
103.jpeg,Sugars,6.1,g,of which
103.jpeg,Fibre,16,g,per_100g
103.jpeg,Fibre,1.9,g,per_12g
103.jpeg,Protein,7.7,g,per_100g
103.jpeg,Protein,0.9,g,per_12g
103.jpeg,Salt,0,g,per_100g
103.jpeg,Salt,0,g,per_12g
104.jpeg,Energy,1528,kJ,per_100g
104.jpeg,Energy,214,kJ,per_serving
104.jpeg,Fat,2.6,g,per_100g
104.jpeg,Sugars,7.2,g,per_100g
104.jpeg,Sugars,1.0,g,per_serving
104.jpeg,Fibre,1.0,g,per_100g
104.jpeg,Protein,3.2,g,per_100g
104.jpeg,Salt,0.1,g,per_100g
105.png,Energy,1320,kJ,per_serving
105.png,Energy,313,kcal,per_serving
105.png,Fat,2.7,g,per_100g
105.png,Saturated Fats,0.4,g,davon gesättigte Fettsäuren
105.png,Carbohydrate,52.1,g,per_100g
105.png,Sugars,51.4,g,davon Zucker
105.png,Fibre,15.5,g,per_100g
105.png,Protein,7.0,g,per_100g
105.png,Salt,0.03,g,per_100g
106.png,Vitamin E,12,mg,per_serving
106.png,Magnesium,250,mg,per_serving
107.png,Vitamin B1,1.1,mg,per_serving
107.png,Vitamin B2,1.4,mg,per_serving
107.png,Vitamin B6,1.4,mg,per_serving
107.png,Vitamin B12,80,mg,per_serving
107.png,Vitamin C,80,mg,per_serving
107.png,Vitamin E,12,mg a-TE,per_serving
107.png,Niacin,16,mg NE,per_serving
107.png,Biotin,50,ug,per_serving
107.png,Folic Acid,200,ug,per_serving
107.png,Pantothenic Acid,6,mg,per_serving
108.jpeg,Magnesium,240,mg,per_serving
108.jpeg,Vitamin B1,1.1,mg,per_serving
108.jpeg,Vitamin B2,1.4,mg,per_serving
108.jpeg,Vitamin B6,1.4,mg,per_serving
108.jpeg,Vitamin B12,2.5,ug,per_serving
108.jpeg,Vitamin C,80,mg,per_serving
108.jpeg,Vitamin E,16,mg,per_serving
108.jpeg,Niacin,50,ug,per_serving
108.jpeg,Biotin,50,ug,per_serving
108.jpeg,Folic Acid,200,ug,per_serving
108.jpeg,Pantothenic Acid,6.0,mg,per_serving
109.jpeg,Energy,420,kJ,per_100g
109.jpeg,Energy,99,kcal,per_100g
109.jpeg,Fat,0.2,g,of which saturated fatty acids
109.jpeg,Carbohydrate,12.0,g,per_100g
109.jpeg,Sugars,9.8,g,of which sugars
109.jpeg,Ballast substances,1.5,g,per_100g
109.jpeg,Protein,11.0,g,per_100g
109.jpeg,Salt,0.05,g,per_100g
110.jpeg,Melissen Extrakt,15,mg,pro Stick
110.jpeg,Niacin,8.0,mg,pro Stick
110.jpeg,Pantothenic Acid,3.0,mg,pro Stick
110.jpeg,Melissen Extrakt,30,mg,pro 2 Sticks
110.jpeg,Niacin,16,mg,pro 2 Sticks
110.jpeg,Pantothenic Acid,6.0,mg,pro 2 Sticks
111.jpeg,Vitamin B12,17.5,ug,per_serving
112.jpeg,Vitamin B12,17.5,ug,per_serving
112.jpeg,700,700,%,per_serving
113.jpeg,Energy,1546,kJ,per_100g
113.jpeg,kcal,369,kcal,%RM
113.jpeg,Fat,4.5,g,%RM
113.jpeg,Saturated Fats,3.1,g,%RM
113.jpeg,Carbohydrate,7.7,g,per_100g
113.jpeg,Sugar,3.9,g,per_100g
113.jpeg,Fibre,1.9,g,per_100g
113.jpeg,Protein,1.9,g,per_100g
113.jpeg,Calcium,72.7,g,per_100g
113.jpeg,Egg White,21.8,g,per_100g
113.jpeg,Salt,0.53,g,per_100g
113.jpeg,Caffeine,267,mg,per_100g
113.jpeg,Caffeine,80,mg,pro_portion
113.jpeg,kcal,111,kcal,pro_portion
113.jpeg,Fat,1.3,g,pro_portion
113.jpeg,Sugar,0.9,g,pro_portion
113.jpeg,Protein,2.3,g,pro_portion
114.jpeg,Energy,1541,kJ,per_100g
114.jpeg,Energy,368,kcal,per_100g
114.jpeg,Fat,4.8,g,per_100g
114.jpeg,"Fatty Acids, Total",3.3,g,per_100g
114.jpeg,Carbohydrate,8.8,g,per_100g
114.jpeg,Sugars,4.1,g,per_100g
114.jpeg,Ballast Substances,2.8,g,per_100g
114.jpeg,Protein,70.1,g,per_100g
114.jpeg,Salt,0.51,g,per_100g
114.jpeg,Caffeine,268,mg,per_100g
114.jpeg,Energy,462,kJ,per_pro_portion
114.jpeg,Fat,1.4,g,per_pro_portion
114.jpeg,"Fatty Acids, Total",2.6,g,per_pro_portion
114.jpeg,Carbohydrate,1.2,g,per_pro_portion
114.jpeg,Sugars,1.2,g,per_pro_portion
114.jpeg,Protein,0.9,g,per_pro_portion
114.jpeg,Salt,0.17,g,per_pro_portion
115.png,Energy,438,kJ,per_100g
115.png,Energy,103,kcal,per_100g
115.png,Fat,0.2,g,davon gesetzte Fettsauren
115.png,Saturated Fats,12.0,g,davon Zucker
115.png,Carbon Hydrogen,10.0,g,per_100g
115.png,Fibre,11.0,g,per_100g
115.png,Protein,0.05,g,per_100g
115.png,Salt,0.05,g,per_100g
116.jpeg,Energy,1696,kJ,per_100g
116.jpeg,Energy,404,kcal,per_100g
116.jpeg,Fat,12.0,g,per_100g
116.jpeg,Saturated Fats,1.4,g,per_100g
116.jpeg,Carbohydrate,27.0,g,per_100g
116.jpeg,Sugars,4.6,g,per_100g
116.jpeg,Fibre,12.0,g,per_100g
116.jpeg,Protein,41.0,g,per_100g
116.jpeg,Salt,2.02,g,per_100g
116.jpeg,Fat,3.5,g,per_serving
116.jpeg,Saturated Fats,0.4,g,per_serving
116.jpeg,Carbohydrate,8.2,g,per_serving
116.jpeg,Sugars,1.4,g,per_serving
116.jpeg,Fibre,3.7,g,per_serving
116.jpeg,Protein,12.0,g,per_serving
116.jpeg,Salt,0.61,g,per_serving
116.jpeg,Fat,0.4,g,per_daily_dose
116.jpeg,Saturated Fats,0.2,g,per_daily_dose
116.jpeg,Carbohydrate,1.4,g,per_daily_dose
116.jpeg,Sugars,0.4,g,per_daily_dose
116.jpeg,Fibre,0.6,g,per_daily_dose
116.jpeg,Protein,1.2,g,per_daily_dose
116.jpeg,Salt,0.06,g,per_daily_dose
117.jpeg,Energy,728,kJ,per_serving
117.jpeg,Energy,173,kcal,per_serving
117.jpeg,Fat,6.1,g,per_portion
117.jpeg,Saturated fatty acids,1.5,g,per_portion
117.jpeg,Carbohydrate,16.7,g,per_portion
117.jpeg,Sugars,13.5,g,per_portion
117.jpeg,Fibre,4.0,g,per_portion
117.jpeg,Egg,11.0,g,per_portion
117.jpeg,Salt,0.04,g,per_portion
118.jpeg,Sugars,17,g,per_serving
118.jpeg,Sugars,17,g,per_100g
118.jpeg,Fat,2.1,g,per_serving
118.jpeg,Fat,2.1,g,per_100g
118.jpeg,Alcohol,2.4,g,per_serving
118.jpeg,Alcohol,2.4,g,per_100g
118.jpeg,Protein,3.0,g,per_serving
118.jpeg,Protein,3.0,g,per_100g
118.jpeg,Fibre,19,g,per_serving
118.jpeg,Fibre,19,g,per_100g
118.jpeg,Egg,0.56,g,per_serving
118.jpeg,Egg,0.56,g,per_100g
118.jpeg,Salt,0.70,g,per_serving
118.jpeg,Salt,0.70,g,per_100g
119.jpeg,Energy,11.0,kJ,per_serving
119.jpeg,Energy,11,kcal,per_serving
119.jpeg,Fat,2.4,g,per_serving
119.jpeg,Saturated Fat Acids,3.0,g,per_serving
119.jpeg,Sugars,17.0,g,per_portion
119.jpeg,Alcohol,3.6,g,per_portion
119.jpeg,Water-Soluble Substances,19.0,g,per_portion
119.jpeg,Egg White,0.56,g,per_serving
119.jpeg,Salt,0.70,g,per_100g
119.jpeg,Energy,8.4,g,per_100g
119.jpeg,Fat,38.0,g,per_100g
119.jpeg,Saturated Fat Acids,47.0,g,per_100g
119.jpeg,Carbohydrate,3.2,g,per_100g
119.jpeg,Protein,4.0,g,per_100g
120.jpeg,Inositol,100,mg,per_serving
120.jpeg,Alpha-Liponsäure,42,mg,per_serving
120.jpeg,Choline,20,mg,per_serving
120.jpeg,Rutinin,20,mg,per_serving
120.jpeg,Lactobacillus Acidophilus,3.6,10^6,per_serving
120.jpeg,Bifidobacterium Bifidum,3.6,10^6,per_serving
120.jpeg,Vitamin C,250,mg,per_100g
120.jpeg,Niacin,16,mg,per_100g
120.jpeg,Vitamin E,30,mg,per_100g
120.jpeg,Pantothenic Acid,5,mg,per_100g
120.jpeg,Vitamin B6,0.9,mg,per_100g
120.jpeg,Vitamin B2,11,mg,per_100g
120.jpeg,Vitamin B1,1,mg,per_100g
120.jpeg,Folic Acid,200,ug,per_100g
120.jpeg,Biotin,40,mg,per_100g
120.jpeg,Vitamin B12,4.1,ug,per_100g
120.jpeg,Vitamin D3,5.2,ug,per_100g
120.jpeg,Vitamin K,60.4,ug,per_100g
120.jpeg,Calcium,121,mg,per_100g
120.jpeg,Zinc,6.5,mg,per_100g
120.jpeg,Iodine,100,ug,per_100g
120.jpeg,Selenium,22,ug,per_100g
120.jpeg,Copper,1,mg,per_100g
120.jpeg,Manganese,25,ug,per_100g
120.jpeg,Chromium,45,mg,per_100g
121.jpeg,Energy,631,kJ/151,per_serving
121.jpeg,Energy,1401,kJ/336,per_100g
121.jpeg,Fat,5.2,g,per_100g
121.jpeg,Saturated Fats,2.9,g,per_100g
121.jpeg,Carbohydrate,9.1,g,per_100g
121.jpeg,Sugars,2.2,g,per_100g
121.jpeg,Alcohol,6.7,g,per_100g
121.jpeg,Ballast Fibre,7.9,g,per_100g
121.jpeg,Whey,16,g,per_100g
121.jpeg,Salt,0.09,g,per_100g
121.jpeg,Fat,5.2,g,per_serving
121.jpeg,Saturated Fats,2.9,g,per_serving
121.jpeg,Carbohydrate,6.5,g,per_serving
121.jpeg,Sugars,4.9,g,per_serving
121.jpeg,Alcohol,15,g,per_serving
121.jpeg,Ballast Fibre,18,g,per_serving
201.jpeg,Energy,1842,kJ,per_serving
201.jpeg,Energy,392,kcal,per_serving
201.jpeg,Fat,6.7g,g,per_serving
201.jpeg,Sugars,4.2,g,per_serving
201.jpeg,Carbohydrate,8.1g,g,per_serving
201.jpeg,Protein,7.7g,g,per_serving
201.jpeg,Salt,0.05g,g,per_serving
45_1.png,Energy,736,kJ/kcal,per_serving
45_1.png,Energy,1567,kJ/kcal,per_100g
45_1.png,Protein,0,g,per_serving
45_1.png,Fat,0,g,per_serving
45_1.png,Saturated Fats,0,g,per_serving
45_1.png,Carbohydrate,44,g,per_serving
45_1.png,Carbohydrate,94,g,per_100g
45_1.png,Sugars,18,g,per_serving
45_1.png,Sugars,38,g,per_100g
45_1.png,Fibre,0,g,per_serving
45_1.png,Fibre,0,g,per_100g
45_1.png,Sodium,240,mg,per_serving
